id,descripción_corta,SKU,name,inventario,description,precio_normal,etiquetas,categorias,images,image/url,images/0/url,images/1/url,images/2/url,images/3/url,images/4/url,images/5/url,images/6/url,image,images/7/url,images/8/url,images/9/url,images/10/url,images/11/url,images/12/url,images/13/url,images/14/url,images/15/url,images/16/url,images/17/url,images/18/url,images/19/url,images/20/url
10064590,"Bolsos Dama 2 en 1 Cartera y Carriel Replica Chanel NUEVA COLECCION Acartonado ✅ Medidas 24x19 cm Sintético

Cartera y Carriel dos en uno

✅Sintético fino

✅Colores Pastel

✅Diseño acartonado. Mas resistentes. 

✅ espectaculares 😱😱

✅ Incluye correas

✅ Medidas 24 cm en la base y 20 cm en la boca x 17 cm de Alto x 10 cm de grosor en la base.",CO-10064590,Bolsos Dama 2 en 1 Cartera y Carriel Replica Chanel NUEVA COLECCION Acartonado ✅ Medidas 24x19 cm Sintético,12,"Bolsos Dama 2 en 1 Cartera y Carriel Replica Chanel NUEVA COLECCION Acartonado ✅ Medidas 24x19 cm Sintético

Cartera y Carriel dos en uno

✅Sintético fino

✅Colores Pastel

✅Diseño acartonado. Mas resistentes. 

✅ espectaculares 😱😱

✅ Incluye correas

✅ Medidas 24 cm en la base y 20 cm en la boca x 17 cm de Alto x 10 cm de grosor en la base. 

Incluye Agarradera para usar como cartera

NOTA: Dejas un comentario que el numero de la foto del diseño que quieres que enviemos. Antes de montar la orden verifica que el diseño y color que necesitas aun este en la publicación. Si la foto del que quieres no esta en el momento de montar la orden es porque esta agotado. Siempre guíate por las fotos para saber que hay y que no hay.

Somos DS ESTILO, una tienda online especializada en la ventas de productos que afianzan o mejoran tu estilo. Te invitamos a visitar nuestro catalogo en esta tienda para que descubras muchas mas cosas que se que te encantaran.

Gracias por preferirnos.",43777,DS ESTILO,Carteras y Morrales,"https://elenas-media.s3.amazonaws.com/10064590/BolsoDuro2.jpg,https://elenas-media.s3.amazonaws.com/10064590/BolsoDuro4.jpg,https://elenas-media.s3.amazonaws.com/10064590/BolsoDuro6.jpg,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10064590/BolsoDuro2.jpg,https://elenas-media.s3.amazonaws.com/10064590/BolsoDuro4.jpg,https://elenas-media.s3.amazonaws.com/10064590/BolsoDuro6.jpg,,,,,,,,,,,,,,,,,,,,
10041520,"Limpiadora a Vapor, Kit de 9 piezas, ideal para limpiar, desinfectar y desengrasar en seco toda tipo de superficie, el auto, la ropa y la casa.


Efectivo para eliminar virus y bacterias en superficies por su alta temperatura que mata el agente infeccioso y desinfecta las superficies.


Podrás remover eficientemente la tierra y las bacterias que no se pueden ver.
Su sistema de alta temperatura con vapor de alta presión, puede limpiar y desinfectar la mayor parte de las superficies y desodorizar cualquier ambiente.


Cuenta con diversos accesorios funcionales para limpiar, matar bacterias, virus, quitar arrugas de la ropa y más.


Limpia todo sin sustancias químicas, ni detergentes.


Es una limpiadora a vapor fácil de usar y muy útil para limpiar todo tipo de superficie, entre ellas están también las manchas de las alfombras y tapicería, ventanas, azulejos y pisos.


Color del producto: Amarillo


Garantía: 1 mes


Que viene en la caja:
1 vaporizador
1 Limpiador para Vidrios
1 Boquilla Cepillo redondo
1 Boquilla curva
1 Embudo
1 Taza de medición
1 Boquilla recta
1 Tubo Extensor Flexible 55 cm
1 Boquilla para telas
1 Almohadilla de microfibra


Especificaciones:
Voltaje de funcionamiento: 110v, 60Hz
Capacidad del tanque: 250ml
Potencia: 1000W
Presion de Vapor: 0.28Mpa
Capacidad de vapor inyectado: 28g/min
Control de temperatura: temperatura funcional 135\*C
Fusor: temperatura funcional 167\*C
Dimensiones: 44.5 x 27 x 49 cm
peso neto: 1.60 kg",CO-10041520,Limpiadora A Vapor Multiusos Steam Cleaner Energy Plus,207,"Limpiadora a Vapor, Kit de 9 piezas, ideal para limpiar, desinfectar y desengrasar en seco toda tipo de superficie, el auto, la ropa y la casa.


Efectivo para eliminar virus y bacterias en superficies por su alta temperatura que mata el agente infeccioso y desinfecta las superficies.


Podrás remover eficientemente la tierra y las bacterias que no se pueden ver.
Su sistema de alta temperatura con vapor de alta presión, puede limpiar y desinfectar la mayor parte de las superficies y desodorizar cualquier ambiente.


Cuenta con diversos accesorios funcionales para limpiar, matar bacterias, virus, quitar arrugas de la ropa y más.


Limpia todo sin sustancias químicas, ni detergentes.


Es una limpiadora a vapor fácil de usar y muy útil para limpiar todo tipo de superficie, entre ellas están también las manchas de las alfombras y tapicería, ventanas, azulejos y pisos.


Color del producto: Amarillo


Garantía: 1 mes


Que viene en la caja:
1 vaporizador
1 Limpiador para Vidrios
1 Boquilla Cepillo redondo
1 Boquilla curva
1 Embudo
1 Taza de medición
1 Boquilla recta
1 Tubo Extensor Flexible 55 cm
1 Boquilla para telas
1 Almohadilla de microfibra


Especificaciones:
Voltaje de funcionamiento: 110v, 60Hz
Capacidad del tanque: 250ml
Potencia: 1000W
Presion de Vapor: 0.28Mpa
Capacidad de vapor inyectado: 28g/min
Control de temperatura: temperatura funcional 135\*C
Fusor: temperatura funcional 167\*C
Dimensiones: 44.5 x 27 x 49 cm
peso neto: 1.60 kg",129900,TM  MAYORISTA,Otros / Varios,"https://elenas-media.s3.amazonaws.com/10041520/Diseñosintítulo(12).jpg,https://elenas-media.s3.amazonaws.com/10041520/Diseñosintítulo(13).jpg,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10041520/Diseñosintítulo(12).jpg,https://elenas-media.s3.amazonaws.com/10041520/Diseñosintítulo(13).jpg,,,,,,,,,,,,,,,,,,,,,
10023116,"Ensamble fácil sin necesidad de herramientas Tamaño del tablero 29cm de alto y 32cm de largo. Tamaño de la silla 31cm de ancho y 26cm de alto. medidas: Alto: 84 Centímetros Ancho: 41 Centímetros Largo: 45 Centímetros. Material plástico resistente, no toxico y fácil de limpia

 Juguete no apto para niños menores de 3 años, Peso máximo de resistencia 25 Kg, Riesgo de caída, No someter a altas temperaturas, Utilizar bajo la supervisión de un adulto, Puede contener partes pequeñas",CO-10023116,Tablero Pizarra Mesa Infantil Escritorio Mesa Morada con verde Niña,11,"Este producto es ideal para que los más pequeños disfruten de su tiempo libre dibujando, jugando, coloreando o incluso comiendo en el, ya que es un pupitre que se convierte en escritorio ¡Es 2 en 1! Nuestro Escritorio - pupitre incentiva al aprendizaje didáctico a través del desarrollo de sus habilidades artísticas, de concentración y motrices. - El tablero se convierte en pupitre - Colores llamativos para niñas (fucsia, morado, menta) - Ensamble fácil sin necesidad de herramientas - Producto de alta calidad  

contine escirtorio  +silla tal cual foto",119899.64,Boy toys,Para Niños y niñas,"https://elenas-media.s3.amazonaws.com/10023116/morado.png,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10023116/morado.png,,,,,,,,,,,,,,,,,,,,,,
10012526,"Hecho de material pp grueso de alta calidad, una combinación perfecta con alta capacidad de carga de hasta 5 kg.  Especificaciones: Tipo: colgador de ahorro de espacio Material: de plástico Tamaño: 33 cm x 18 cm x 1,6 cm/12,87 ""x 7,02"" x 0,63",CO-10012526,GANCHO ORGANIZADOR DE ROPA ROSADO,101,"Los ganchos pueden girar 360 grados libremente, y la boca del gancho se puede aplicar a la gama de varillas de armario. 9 agujeros para el uso del organizador del armario, ahorra espacio cuando se usa verticalmente. 3 hebillas en el camino interior para atrapar el gancho y hacerlo inmóvil. Por lo que es muy estable y difícil de caer.  Ahorro de espacio:Cada percha plegable puede contener más de 9 prendas horizontalmente o verticalmente para ahorrar el 80% del espacio del armario y mantener la ropa limpia, sin arrugas. Las perchas de ropa pueden ayudarte a organizar tu armario. Perfecto para cualquier dormitorio y apartamento con espacio limitado.",18899.58,Maju,Organizadores,"https://elenas-media.s3.amazonaws.com/10012526/H795f5dc06fde4d48aa816a729b8b5f8b4.jpg,https://elenas-media.s3.amazonaws.com/10012526/H1b0c76126d33496dbe591b71ba23c47cj.jpg,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10012526/H795f5dc06fde4d48aa816a729b8b5f8b4.jpg,https://elenas-media.s3.amazonaws.com/10012526/H1b0c76126d33496dbe591b71ba23c47cj.jpg,,,,,,,,,,,,,,,,,,,,,
10026364,"Ficha técnica
 Longitud 90 cm Ajustable
 Material dije Metal Metalico
 Incluye estuche",CO-10026364,Collar One Piece Vintage,41,"Los hermosos accesorios en particular los collares Vintage marcan tendencia en la actualidad con diseños exclusivos, modernos juveniles que podrás lucir y combinar con cualquier look luciendo bella todos los días.
 

Ofreciendo una amplia gama de productos para todo los gustos, siéntete segura de comprar con nosotros los productos son idénticos a las fotografías",11900,Tureloj,Bisutería,"https://elenas-media.s3.amazonaws.com/10026364/COLLAR17.jpg,https://elenas-media.s3.amazonaws.com/10026364/COLLAR16.jpg,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10026364/COLLAR17.jpg,https://elenas-media.s3.amazonaws.com/10026364/COLLAR16.jpg,,,,,,,,,,,,,,,,,,,,,
10065077,"Tamaña de 14 cm.  

Tapa de vidrio con regulador de vapor.  

Anillos difusores de calor, para distribuirlo de manera uniforme.  

Mangos, asas y pomos en baquelita, aislante de calor.  

Fácil de lavar, gracias a su recubrimiento antiadherente.  

Cuerpo en aluminio.  

Cocción más rápida y uniforme.",CO-10065077,Sartén 14 Cm Con Antiadherente Y Tapa En Vidrio,28,"La cacerola 14 cm. cuenta con recubrimiento antiadherente de 2 capas para mayor resistencia:


​",16900.38,UNIVERSAL,Otros / Varios,"https://elenas-media.s3.amazonaws.com/10065077/OSS14E.jpg,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10065077/OSS14E.jpg,,,,,,,,,,,,,,,,,,,,,,
10045591,"Use y abuse de su imaginación. Porque mantener encendida la llama de la pasión es tan importante como cuidarse, Hinode trae para todos la línea de aceite para masajes más caliente y atrevida para alcanzar mayor placer al momento de consentirse en pareja.

Cantidad por Envase: 60ml",CO-10045591,Gel Para Masaje Feelin Hot Fresa HND Cuidado Belleza Mujer,118,"Use y abuse de su imaginación. Porque mantener encendida la llama de la pasión es tan importante como cuidarse, Hinode trae para todos la línea de aceite para masajes más caliente y atrevida para alcanzar mayor placer al momento de consentirse en pareja.

Cantidad por Envase: 60ml

​",26200.23,Sin Marca,Lubricantes y aceites,"https://elenas-media.s3.amazonaws.com/10045591/portadafresa.jpg,https://elenas-media.s3.amazonaws.com/10045591/HOJA2FRESA.jpg,https://elenas-media.s3.amazonaws.com/10045591/fresa.jpg,https://elenas-media.s3.amazonaws.com/10045591/rojofresa.jpg,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10045591/portadafresa.jpg,https://elenas-media.s3.amazonaws.com/10045591/HOJA2FRESA.jpg,https://elenas-media.s3.amazonaws.com/10045591/fresa.jpg,https://elenas-media.s3.amazonaws.com/10045591/rojofresa.jpg,,,,,,,,,,,,,,,,,,,
10051577,"Control de volumen
Botón para contestar llamadas
Entrada del audífono: 3.5mm
Micrófono incorporado",CO-10051577,Audifonos alambricos pzx H02 blanco,99,"AUDIFONOS ALAMBRICOS PZX H02. Con estos audífonos podrás escuchar tu música favorita, viene con micrófono incorporado para que puedas realizar o contestar llamadas solo presionando un botón, también puedes controlar el volumen para mayor comodidad. Cuenta con plug 3.5mm permitiendo que sea compatible con la mayoría de dispositivos, estos audífonos tienen muy buen sonido teniendo una alta fidelidad al momento de escuchar o cuando estés hablando sin que se suene lejos o entrecortado.",20195.49,PZX,Audífonos,"https://elenas-media.s3.amazonaws.com/10051577/AUDIFONOSPZXH02-3.jpg,https://elenas-media.s3.amazonaws.com/10051577/AUDIFONOSPZXH02-4.jpg,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10051577/AUDIFONOSPZXH02-3.jpg,https://elenas-media.s3.amazonaws.com/10051577/AUDIFONOSPZXH02-4.jpg,,,,,,,,,,,,,,,,,,,,,
10058898,"Especificaciones: Color: Negro Material: acrílico + ABS Aumento: 2-4 veces Tamaño de la lupa: 12 pulgadas Peso del artículo: 107g Nota: La Distancia de visión del amplificador es de 1,5-2 metros. No se puede ver bajo una luz fuerte (Luminosidad ambiental). El brillo de la pantalla del teléfono móvil es más brillante y mejor. Contenido del paquete: 1 lupa de pantalla curva Solo el contenido del paquete anterior, otros artículos no están incluidos. Nota: La luz de la fotografía y las diferentes pantallas pueden hacer que el color del artículo en la imagen sea un poco diferente al real. El error de medición permitido es +/- 1-3cm.

Pantalla plana",CO-10058898,Combo 15 unidades Proyector de celular a 12 pulgadas,8,"**Este combo incluye 15 unidades de proyector de celular a 12 pulgadas**

​

Cada vez más personas usan sus smartphones para ver vídeos o películas, sin embargo, es increíblemente difícil ver una pantalla pequeña durante más tiempo, e incluso puede dañar su visión. Si a menudo ves vídeos y películas y estás cansado de mirar incómodamente una pantalla pequeña, nuestra lupa de pantalla es perfecta para ti. Pantalla de aumento curvada HD 3D de 12 pulgadas Ampliamente compatible con todos los smartphones No se necesita batería, eficiencia energética y medio ambiente. Ángulo de visión más amplio que la pantalla plana, más cómodo de ver. Diseño plegable, ligero y compacto, libera las manos cuando lo uses Deflector de goma altamente absorbente para sujetar el teléfono firmemente, evitando que el teléfono se mueva hacia abajo Regalo para niños y ancianos, una buena opción para regalos de vacaciones

​",413760,A un click,Productos al por mayor,"https://elenas-media.s3.amazonaws.com/10058898/COMBOX15.jpg,https://elenas-media.s3.amazonaws.com/10058898/image_161283513136631089.jpg,https://elenas-media.s3.amazonaws.com/10058898/image_161283513136644148.jpg,https://elenas-media.s3.amazonaws.com/10058898/image_1612835131363016694.jpg,https://elenas-media.s3.amazonaws.com/10058898/image_1612835131366890265.jpg,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10058898/COMBOX15.jpg,https://elenas-media.s3.amazonaws.com/10058898/image_161283513136631089.jpg,https://elenas-media.s3.amazonaws.com/10058898/image_161283513136644148.jpg,https://elenas-media.s3.amazonaws.com/10058898/image_1612835131363016694.jpg,https://elenas-media.s3.amazonaws.com/10058898/image_1612835131366890265.jpg,,,,,,,,,,,,,,,,,,
10068854,"- Maleta Bolso Antirrobo Mochila Morral Bolso AntiRobo
- EL MORRAL NO INCLUYE EL CARGADOR, pero tiene el espacio para ser colocado.
- tamaño: 43cm alto x 26 cm ancho x 11 cm Ancho Medidas Aproximadas. - Peso: 0.8 Kg -
- Material: Poliester Lona impermeable.
- Capacidad: 20-35 Litros - Computadores compatibles: Entre 10 y 14.5"" -- Capacidad de apertura: Entre 30 y 180°
- Tipo de Cierre: Cremallera y pestillo - Resistente al agua
- Con práctica correa para equipaje y bolsillo auxiliar, ubicado en la tiranta izquierda, para guardar tarjetas o el dinero para llevar a mano.
- Interior: Compartimiento interno e independiente para el PC, Bolsillo para celular, Bolsillo para Cargador, Bolsillo interior con cremallera para esferos",CO-10068854,Maleta Bolso Antirrobo Mochila Morral Bolso AntiRobo morada,10,"Maleta Bolso Antirrobo Mochila** Morral Bolso AntiRobo**

- EL MORRAL NO INCLUYE EL CARGADOR, pero tiene el espacio para ser colocado.
    - Tamaño: 43cm alto x 26 cm ancho x 11 cm Ancho Medidas Aproximadas. - Peso: 0.8 Kg - Material: Poliester Lona impermeable.
- Capacidad: 20-35 Litros - Computadores compatibles: Entre 10 y 14.5"" -- Capacidad de apertura: Entre 30 y 180°
- Tipo de Cierre: Cremallera y pestillo - Resistente al agua
- Con práctica correa para equipaje y bolsillo auxiliar, ubicado en la tiranta izquierda, para guardar tarjetas o el dinero para llevar a mano.
- Interior: Compartimiento interno e independiente para el PC, Bolsillo para celular, Bolsillo para Cargador, Bolsillo interior con cremallera para esferos",55900,decelulares,Otros / Varios,"https://elenas-media.s3.amazonaws.com/10068854/Sintítulo(1).png,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10068854/Sintítulo(1).png,,,,,,,,,,,,,,,,,,,,,,
10069582,"-Garantía: 1 mes por defectos de fábrica. \*El producto debe estar en las condiciones que se recibió, con su empaque original, con las etiquetas, sellos de seguridad, y contar con todas sus partes y/o accesorios. Sin rayones ni manchas, sin evidencias de manipulación o uso, se recibirá únicamente en óptimas condiciones.

Para defectos de fábrica o retractos: Por favor revise el producto apenas lo reciba y antes de usarlo. No aplican ley de retracto o defectos de fábrica luego de usar el producto. Se manejan máximo 5 días para reportar defectos de fábrica (por ejemplo, producto funciona mal, piezas faltantes, rotas, etc). Para hacer efectiva la devolución el producto debe devolverse con el empaque original, el cual debe estar en buen estado, incluir todos los documentos y las partes completas y sin daños.",CO-10069582,Vendas Muñequera Soporte Palma Mano Esguince Tunel Carpiano,1000,"La Muñequera cuenta con una innovadora tecnología de compresión para la muñeca ayudando a estimular la articulación, brindando presión sanguínea y soporte.


Ayuda a aliviar el dolor en la muñeca y mitigar el dolor del túnel carpiano causados por daños por sobrecarga. Esta muñequera agrega compresión adicional para el área de la muñeca.


Excelente para ayudar a aliviar el dolor y dar soporte adicional.


Excelente para darle el mejor soporte a tus muñecas.


Su tejido suave, muy elástico, transpirable, evita la tensión muscular",22100,Cc distribuciones,Cuidado personal,"https://elenas-media.s3.amazonaws.com/10069582/DFGDGD.jpg,https://elenas-media.s3.amazonaws.com/10069582/ERYERYEY.jpg,https://elenas-media.s3.amazonaws.com/10069582/TFHHTHT.jpg,https://elenas-media.s3.amazonaws.com/10069582/THRHR.jpg,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10069582/DFGDGD.jpg,https://elenas-media.s3.amazonaws.com/10069582/ERYERYEY.jpg,https://elenas-media.s3.amazonaws.com/10069582/TFHHTHT.jpg,https://elenas-media.s3.amazonaws.com/10069582/THRHR.jpg,,,,,,,,,,,,,,,,,,,
10002391,"**incluye tapete para apoyo de las rodillas** ​

**COLOR SUJETO DISPONIBILIDAD **",CO-10002391,Rueda Doble Rodillo Abdominal Gimnasio en casa Fitness,80,"**Rueda Abdominal Doble Rodillo Gimnasio Funcional + tapete** ​ 

SIMPLE Y EFICAZ: esta sencilla herramienta se puede usar en casa, en el gimnasio o en cualquier lugar donde desee ejercitarse. A pesar de su pequeño tamaño y bajo precio, es un reforzador abdominal increíblemente efectivo, incluso para los usuarios más avanzados. ​ 
ENSAMBLE RÁPIDO: requiere un montaje mínimo, y es rápido y fácil de armar, para que pueda ejercitar sus músculos abdominales y de la base de inmediato. El tamaño es pequeño y simple de almacenar y transportar, no requiere desmontaje. 

Fortalece los abdominales, los hombros, los brazos y la espalda de una sola vez, de modo que obtienes un ejercicio de notificación eficiente todo en uno. A medida que tus abdominales trabajan duro para mantenerte recto y equilibrado, tus brazos y músculos de la espalda se entrelazan mientras trabajan para mantenerte estable y controlado. MEJOR ESTABILIDAD: las ruedas duales permiten una mayor estabilidad que los modelos con solo una rueda, por lo que puedes concentrarte más en fortalecer tus abdominales de forma segura y menos al tratar de controlar el movimiento con los brazos.",24900,Shopping Life,Rematazos,"https://elenas-media.s3.amazonaws.com/10002391/ruedanew.jpg,https://elenas-media.s3.amazonaws.com/10002391/rueda4.jpg,https://elenas-media.s3.amazonaws.com/10002391/rueda3.jpg,https://elenas-media.s3.amazonaws.com/10002391/rueda2.jpg,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10002391/ruedanew.jpg,https://elenas-media.s3.amazonaws.com/10002391/rueda4.jpg,https://elenas-media.s3.amazonaws.com/10002391/rueda3.jpg,https://elenas-media.s3.amazonaws.com/10002391/rueda2.jpg,,,,,,,,,,,,,,,,,,,
10048520,"Capellada: textil-sintético

Forro interno: textil-sintético

Suela: EVA-espanson",CO-10048520,Tenis hombre. Talla 39. Ref- Start one Negro,36,"\* Materiales de alta calidad 

\* Nuestras tallas son Colombianas

\* Garantía de 30 días 

\* Tabla de Medidas:

38- 25.5 cm

39- 26 cm 

40- 26.5 cm

41- 27.5 cm

42- 28 cm

43- 28.5 cm",64000,ToryVic,Ropa y calzado para hombre,"https://elenas-media.s3.amazonaws.com/10048520/Startonenegroelenas_copy.jpeg,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10048520/Startonenegroelenas_copy.jpeg,,,,,,,,,,,,,,,,,,,,,,
10058919,"- **Material:** 67 % Tela no tejida, 33 % tela fundida.
- **Tamaño Aprox. Producto:** 9,5 x 17,3 cm.
- **Peso:** 182 g.
- **Tipo de cubre bocas:** Desechable.
- **Nota**: No tiene empaque individual, llegan todos juntos en un empaque plástico. 
- **Instrucciones de uso:**
- Lavar las manos antes de ponerlo y después de quitarlo.
- Coloque las tiras elásticas en la parte de atrás de las orejas.
- Coloque los dedos de ambas manos sobre el metal de la nariz (tira dura en la parte superior del paño del tapabocas). Moldee el metal alrededor de su nariz mediante el movimiento de los dedos a ambos lados del metal.
- El tapabocas debe usarse lo más ajustado posible.
- El tapabocas debe cubrir desde el tabique de la nariz hasta la barbilla, es decir que cubre completamente nariz y boca.
- **Contenido del paquete:**
- 50 tapabocas para adulto.
- **100 % Nuevos.**",CO-10058919,Tapabocas Desechables X50 Cubre Bocas Adulto TPBX50AD,19,"- Diseñados con materiales livianos para proteger y proveer más comodidad y frescura.
- Los tapabocas también poseen una pieza nasal recubierta, la cual se ajusta perfectamente al arco nasal.
- Con un bonito color fondo entero perfecto para los adultos, ajustable a sus pequeños rostros.
- Minimizan la retención del calor producido por la respiración y reducen la posibilidad de irritación de la piel.
- El diseño plegado permite el cubrimiento facial en su totalidad y es sujetado con elásticos resistentes, suaves y confortables.
- Perfecto para el uso en oficinas, colegios, establecimientos comerciales y restaurantes.",22900.36,Compralo en Casa,Cuidado personal,"https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD1.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD2.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD3.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD4.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD5.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD6.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD7.jpg,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD1.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD2.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD3.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD4.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD5.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD6.jpg,https://elenas-media.s3.amazonaws.com/10058919/TapabocasDesechablesx50CubrebocasAdultoTPBX50AD7.jpg,,,,,,,,,,,,,,,,
10059199,"Enterizos en bengalina licrada

Colores disponible:

Negro

​

​

​

​",CO-10059199,Enterizo para dama NEGRO TALLA XS/S,2,"**POR FAVOR ESCRIBIR LA TALLA COMPLETA NO SOLO S, SI NO XS/S O S/M**

**POR QUE NO SE SABE CUAL DE LAS DOS GRACIAS**

Dis**ponible nuevo color rojo**

E**s**

**NUEVO TALLAJE PARA TENER EN CUENTA**

Enterizos en bengalina licrada

Colores disponible:

1 Negro

​

Talla 👉 XS/S 6-8

Talla 👉 XS/S 6-8

Talla 👉 XS/S 6-8Talla 👉 XS/S 6-8

​

​",64270,mcd,Ropa y calzado para mujer,"https://elenas-media.s3.amazonaws.com/10059199/AddText_04-17-03.34.54.jpg,,,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10059199/AddText_04-17-03.34.54.jpg,,,,,,,,,,,,,,,,,,,,,,
10043735,"**Materiales:**

· Correa: Silicona

· Cristal: Mineral

**Tamaño:**

· Diámetro de la caja: 4 cm

· Ancho de la correa: 2 cm

​",CO-10043735,Reloj Dama Q&Q GD02,20,"- Género: Dama
- Resistentes al Agua: 3 BAR (no sumergible)
- Hora Análoga: 3 manecillas, horas, minutos, segundos
- Incluye Caja.

​

**IMPORTANTE: Colocar en comentarios el color deseado, Recuerda que está sujeto a disponibilidad.**

​",47000,Mara Distribuidora,Relojes y Smartwatch,"https://elenas-media.s3.amazonaws.com/10043735/GD02-13.jpg,https://elenas-media.s3.amazonaws.com/10043735/GD02-1.jpg,https://elenas-media.s3.amazonaws.com/10043735/GD02-3.jpg,https://elenas-media.s3.amazonaws.com/10043735/GD02-5.jpg,https://elenas-media.s3.amazonaws.com/10043735/GD02-6.jpg,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/10043735/GD02-13.jpg,https://elenas-media.s3.amazonaws.com/10043735/GD02-1.jpg,https://elenas-media.s3.amazonaws.com/10043735/GD02-3.jpg,https://elenas-media.s3.amazonaws.com/10043735/GD02-5.jpg,https://elenas-media.s3.amazonaws.com/10043735/GD02-6.jpg,,,,,,,,,,,,,,,,,,
11297,"- NO incluye muñeca.
- Los colores varían dentro de las dos referencias de las imágenes.
- Parasol
- Plegable
- Bandeja para los alimentos.
- Pañalera.
- Pieceros.
- Cojineria abullonada.
- Posiciones: acostado, recostado y sentado.
- Manilar de plástico.
- Llantas grandes.
- medidas: Alto 69 cm, ancho 38 cm y profundo 52 cm.
- Peso 800 gramos.",CO-11297,Coche Muñecas Juguete Niñas  CHJ0200,49,"El coche es uno de aquellos juguetes que no puede faltar, a las niñas les encanta y se divierten mucho jugando al rol de ser mamás. Este coche contribuye enormemente al juego simbólico; en el cual las niñas manifiestan sus emociones y reflejan las situaciones que viven en casa. Más que un juguete permite ver como tu niña se siente a través de la representación de roles.",62899.83,Infantiles ABBA,Juguetes y juegos,"https://elenas-media.s3.amazonaws.com/11297/df65cf1ae467e8e1e236789cb3a26a54.jpg,https://elenas-media.s3.amazonaws.com/11297/4213.png,https://elenas-media.s3.amazonaws.com/11297/11asd.png,,,,,,,,,,,,,,,,,,,,",https://elenas-media.s3.amazonaws.com/11297/df65cf1ae467e8e1e236789cb3a26a54.jpg,https://elenas-media.s3.amazonaws.com/11297/4213.png,https://elenas-media.s3.amazonaws.com/11297/11asd.png,,,,,,,,,,,,,,,,,,,,
